Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month,Month Number
347,CA-2017-134306,2017-07-08,2017-07-12,Standard Class,TD-20995,Gloria Kramer,Consumer,United States,Lowell,Massachusetts,1852,East,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",7.5600000000000005,3,0.0,3.0996000000000006,2017,July,7
348,CA-2017-134306,2017-07-08,2017-07-12,Standard Class,TD-20995,Hilary Garcia,Consumer,United States,Lowell,Massachusetts,1852,East,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,24.56,2,0.0,11.543199999999999,2017,July,7
349,CA-2017-134306,2017-07-08,2017-07-12,Standard Class,TD-20995,Haley Russo,Consumer,United States,Lowell,Massachusetts,1852,East,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",12.96,2,0.0,4.1472,2017,July,7
350,CA-2016-129714,2016-09-01,2016-09-03,First Class,AB-10060,Faith Callahan,Home Office,United States,New York City,New York,10009,East,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,6.79,1,0.0,2.3086,2016,September,9
351,CA-2016-129714,2016-09-01,2016-09-03,First Class,AB-10060,Herman Preston,Home Office,United States,New York City,New York,10009,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,24.56,2,0.0,11.543199999999999,2016,September,9
352,CA-2016-129714,2016-09-01,2016-09-03,First Class,AB-10060,Lucius Parrish,Home Office,United States,New York City,New York,10009,East,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,3.048,1,0.2,1.0668,2016,September,9
353,CA-2016-129714,2016-09-01,2016-09-03,First Class,AB-10060,Nero Wallace,Home Office,United States,New York City,New York,10009,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,49.12,4,0.0,23.086399999999998,2016,September,9
354,CA-2016-129714,2016-09-01,2016-09-03,First Class,AB-10060,Kaye Kinney,Home Office,United States,New York City,New York,10009,East,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,4355.168000000001,4,0.2,1415.4295999999997,2016,September,9
355,CA-2016-138520,2016-04-08,2016-04-13,Standard Class,JL-15505,Yuri Gibson,Consumer,United States,New York City,New York,10035,East,FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases,388.70400000000006,6,0.2,-4.858800000000002,2016,April,4
356,CA-2016-138520,2016-04-08,2016-04-13,Standard Class,JL-15505,Addison Garza,Consumer,United States,New York City,New York,10035,East,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",8.26,2,0.0,3.7996,2016,April,4
357,CA-2016-138520,2016-04-08,2016-04-13,Standard Class,JL-15505,Maris Davenport,Consumer,United States,New York City,New York,10035,East,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",17.04,4,0.0,6.9864,2016,April,4
358,CA-2016-138520,2016-04-08,2016-04-13,Standard Class,JL-15505,Austin Spears,Consumer,United States,New York City,New York,10035,East,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",34.4,5,0.0,15.823999999999998,2016,April,4
359,CA-2016-130001,2016-04-23,2016-04-28,Standard Class,HK-14890,Lavinia Allison,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,36.24000000000001,5,0.2,11.324999999999996,2016,April,4
360,CA-2017-155698,2017-03-08,2017-03-11,First Class,VB-21745,Leilani Hale,Corporate,United States,Columbus,Georgia,31907,South,OFF-AP-10001124,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,647.84,8,0.0,168.4384,2017,March,3
361,CA-2017-155698,2017-03-08,2017-03-11,First Class,VB-21745,Cameron Mcpherson,Corporate,United States,Columbus,Georgia,31907,South,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,2,0.0,9.936,2017,March,3
362,CA-2017-144904,2017-09-25,2017-10-01,Standard Class,KW-16435,Kamal Alexander,Consumer,United States,New York City,New York,10009,East,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,2,0.0,9.936,2017,September,9
363,CA-2017-144904,2017-09-25,2017-10-01,Standard Class,KW-16435,Isabelle Carroll,Consumer,United States,New York City,New York,10009,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,488.646,3,0.1,86.8704,2017,September,9
364,CA-2017-144904,2017-09-25,2017-10-01,Standard Class,KW-16435,Stephen Burgess,Consumer,United States,New York City,New York,10009,East,OFF-AR-10003732,Office Supplies,Art,Newell 333,5.56,2,0.0,1.4455999999999998,2017,September,9
365,CA-2017-144904,2017-09-25,2017-10-01,Standard Class,KW-16435,Megan Summers,Consumer,United States,New York City,New York,10009,East,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,47.12,8,0.0,20.7328,2017,September,9
366,CA-2014-123344,2014-09-24,2014-09-29,Standard Class,JD-16060,Tarik Duffy,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.96,4,0.0,8.478399999999993,2014,September,9
367,CA-2016-155516,2016-10-21,2016-10-21,Same Day,MK-17905,September Moore,Corporate,United States,Manchester,Connecticut,6040,East,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,23.2,4,0.0,10.44,2016,October,10
368,CA-2016-155516,2016-10-21,2016-10-21,Same Day,MK-17905,Yuri Oconnor,Corporate,United States,Manchester,Connecticut,6040,East,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,7.36,2,0.0,0.14719999999999978,2016,October,10
369,CA-2016-155516,2016-10-21,2016-10-21,Same Day,MK-17905,Caldwell Gilbert,Corporate,United States,Manchester,Connecticut,6040,East,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,104.79,7,0.0,29.341200000000008,2016,October,10
370,CA-2016-155516,2016-10-21,2016-10-21,Same Day,MK-17905,Reese Rutledge,Corporate,United States,Manchester,Connecticut,6040,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1043.92,4,0.0,271.41920000000005,2016,October,10
371,CA-2017-104745,2017-05-29,2017-06-04,Standard Class,GT-14755,Oscar Mcintyre,Consumer,United States,Harlingen,Texas,78550,Central,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,25.920000000000005,5,0.2,9.396,2017,May,5
372,CA-2017-104745,2017-05-29,2017-06-04,Standard Class,GT-14755,Jaquelyn Pugh,Consumer,United States,Harlingen,Texas,78550,Central,OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File,53.42400000000001,3,0.2,4.674600000000002,2017,May,5
373,US-2014-119137,2014-07-23,2014-07-27,Standard Class,AG-10900,Kylee Guthrie,Consumer,United States,Tucson,Arizona,85705,West,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,8.160000000000002,5,0.7,-5.712,2014,July,7
374,US-2014-119137,2014-07-23,2014-07-27,Standard Class,AG-10900,Daquan Black,Consumer,United States,Tucson,Arizona,85705,West,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,1023.9360000000001,8,0.2,179.1887999999999,2014,July,7
375,US-2014-119137,2014-07-23,2014-07-27,Standard Class,AG-10900,Cadman Baldwin,Consumer,United States,Tucson,Arizona,85705,West,OFF-AR-10000658,Office Supplies,Art,Newell 324,9.24,1,0.2,0.9239999999999999,2014,July,7
376,US-2014-119137,2014-07-23,2014-07-27,Standard Class,AG-10900,Jared Farmer,Consumer,United States,Tucson,Arizona,85705,West,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,479.04,10,0.2,-29.940000000000012,2014,July,7
377,US-2016-134656,2016-09-28,2016-10-01,First Class,MM-18280,Caleb Mcclure,Corporate,United States,Quincy,Illinois,62301,Central,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,99.13600000000001,4,0.2,30.979999999999993,2016,September,9
378,US-2017-134481,2017-08-27,2017-09-01,Standard Class,AR-10405,Gillian Miranda,Corporate,United States,Franklin,Massachusetts,2038,East,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",1488.4239999999998,7,0.3,-297.6847999999998,2017,August,8
379,CA-2015-130792,2015-04-28,2015-05-05,Standard Class,RA-19915,Rashad Kirkland,Consumer,United States,Houston,Texas,77095,Central,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,8.651999999999997,3,0.8,-20.332200000000007,2015,April,4
380,CA-2015-130792,2015-04-28,2015-05-05,Standard Class,RA-19915,Dakota Blackburn,Consumer,United States,Houston,Texas,77095,Central,OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,23.832,3,0.2,2.6810999999999954,2015,April,4
381,CA-2015-130792,2015-04-28,2015-05-05,Standard Class,RA-19915,Noelle Sears,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",12.175999999999998,4,0.8,-18.87280000000001,2015,April,4
382,CA-2016-134775,2016-10-28,2016-10-29,First Class,AS-10285,Palmer Waller,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10004734,Office Supplies,Paper,Southworth Structures Collection,50.96,7,0.0,25.48,2016,October,10
383,CA-2016-134775,2016-10-28,2016-10-29,First Class,AS-10285,Karly Gutierrez,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",49.536,3,0.2,17.3376,2016,October,10
384,CA-2015-125395,2015-06-26,2015-06-29,Second Class,LA-16780,Julian Jennings,Corporate,United States,Taylor,Michigan,48180,Central,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,41.9,2,0.0,8.799,2015,June,6
385,US-2015-168935,2015-11-27,2015-12-02,Standard Class,DO-13435,Cally Shields,Consumer,United States,Pembroke Pines,Florida,33024,South,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",375.45750000000004,3,0.45,-157.00949999999997,2015,November,11
386,US-2015-168935,2015-11-27,2015-12-02,Standard Class,DO-13435,Amos Douglas,Consumer,United States,Pembroke Pines,Florida,33024,South,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,83.97600000000001,3,0.2,-1.049700000000005,2015,November,11
387,CA-2015-122756,2015-12-03,2015-12-07,Standard Class,DK-13225,Jerome Wiley,Corporate,United States,Philadelphia,Pennsylvania,19140,East,TEC-MA-10001681,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,482.34000000000003,4,0.7,-337.6379999999998,2015,December,12
388,CA-2015-122756,2015-12-03,2015-12-07,Standard Class,DK-13225,Demetria Mckay,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,2.9600000000000004,1,0.2,0.7770000000000002,2015,December,12
389,CA-2014-115973,2014-11-24,2014-11-26,First Class,NG-18430,Myles Padilla,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,2.624,1,0.2,0.4263999999999998,2014,November,11
390,CA-2017-101798,2017-12-11,2017-12-15,Standard Class,MV-18190,Amela Wilkins,Consumer,United States,New York City,New York,10009,East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",23.36,4,0.2,7.883999999999999,2017,December,12
391,CA-2017-101798,2017-12-11,2017-12-15,Standard Class,MV-18190,Jarrod Church,Consumer,United States,New York City,New York,10009,East,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,39.98,2,0.0,13.593199999999996,2017,December,12
392,US-2014-135972,2014-09-21,2014-09-23,Second Class,JG-15115,Daquan Cruz,Consumer,United States,Des Moines,Washington,98198,West,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,246.38400000000001,2,0.2,27.718199999999968,2014,September,9
393,US-2014-135972,2014-09-21,2014-09-23,Second Class,JG-15115,Fleur Robles,Consumer,United States,Des Moines,Washington,98198,West,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,1799.97,3,0.0,701.9883,2014,September,9
394,US-2014-134971,2014-06-07,2014-06-10,Second Class,BP-11095,Stella Mays,Corporate,United States,Peoria,Illinois,61604,Central,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,12.461999999999996,3,0.8,-20.5623,2014,June,6
395,CA-2017-102946,2017-06-30,2017-07-05,Standard Class,VP-21730,Ria Buchanan,Home Office,United States,Las Vegas,Nevada,89115,West,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,75.792,3,0.2,25.57979999999999,2017,June,6
396,CA-2017-165603,2017-10-17,2017-10-19,Second Class,SS-20140,Signe Cook,Corporate,United States,Warwick,Rhode Island,2886,East,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,49.96,2,0.0,9.492399999999996,2017,October,10
397,CA-2017-165603,2017-10-17,2017-10-19,Second Class,SS-20140,Paula Hicks,Corporate,United States,Warwick,Rhode Island,2886,East,OFF-PA-10002552,Office Supplies,Paper,Xerox 1958,12.96,2,0.0,6.2208000000000006,2017,October,10
398,CA-2015-122259,2015-10-31,2015-11-04,Standard Class,HP-14815,Kenyon Hodges,Home Office,United States,Jackson,Michigan,49201,Central,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",70.12,4,0.0,21.035999999999994,2015,October,10
399,CA-2016-108987,2016-09-08,2016-09-10,Second Class,AG-10675,Bruce Willis,Consumer,United States,Houston,Texas,77036,Central,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,35.952000000000005,3,0.2,3.5951999999999984,2016,September,9
400,CA-2016-108987,2016-09-08,2016-09-10,Second Class,AG-10675,Blaze Newton,Consumer,United States,Houston,Texas,77036,Central,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",2396.2655999999997,4,0.32,-317.15280000000007,2016,September,9
401,CA-2016-108987,2016-09-08,2016-09-10,Second Class,AG-10675,Dillon Donovan,Consumer,United States,Houston,Texas,77036,Central,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",131.136,4,0.2,-32.784,2016,September,9
402,CA-2016-108987,2016-09-08,2016-09-10,Second Class,AG-10675,Dacey Hess,Consumer,United States,Houston,Texas,77036,Central,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,57.584,2,0.2,0.7197999999999993,2016,September,9
403,CA-2014-113166,2014-12-24,2014-12-26,First Class,LF-17185,Josephine Jenkins,Consumer,United States,Miami,Florida,33180,South,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,9.568000000000001,2,0.2,3.4684,2014,December,12
404,CA-2014-155208,2014-04-16,2014-04-20,Standard Class,SP-20650,Dominique Padilla,Corporate,United States,Wilmington,North Carolina,28403,South,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",39.072,6,0.2,9.768,2014,April,4
405,CA-2017-117933,2017-12-24,2017-12-29,Standard Class,RF-19840,Vladimir Duke,Consumer,United States,New York City,New York,10024,East,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,35.910000000000004,3,0.0,9.695699999999999,2017,December,12
406,CA-2017-117457,2017-12-08,2017-12-12,Standard Class,KH-16510,Edan Berry,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,179.95000000000002,5,0.0,37.789500000000004,2017,December,12
407,CA-2017-117457,2017-12-08,2017-12-12,Standard Class,KH-16510,Vivian English,Consumer,United States,San Francisco,California,94110,West,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.976,3,0.2,434.9913,2017,December,12
408,CA-2017-117457,2017-12-08,2017-12-12,Standard Class,KH-16510,Jared Kirkland,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",27.15,5,0.0,13.3035,2017,December,12
409,CA-2017-117457,2017-12-08,2017-12-12,Standard Class,KH-16510,Chandler Talley,Consumer,United States,San Francisco,California,94110,West,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",1004.0239999999999,7,0.2,-112.95269999999994,2017,December,12
410,CA-2017-117457,2017-12-08,2017-12-12,Standard Class,KH-16510,Wyatt Velazquez,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",9.68,1,0.0,4.6464,2017,December,12
411,CA-2017-117457,2017-12-08,2017-12-12,Standard Class,KH-16510,Gage Rogers,Consumer,United States,San Francisco,California,94110,West,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,28.349999999999998,9,0.0,13.608,2017,December,12
412,CA-2017-117457,2017-12-08,2017-12-12,Standard Class,KH-16510,Lewis Campos,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,55.98,1,0.0,27.4302,2017,December,12
413,CA-2017-117457,2017-12-08,2017-12-12,Standard Class,KH-16510,Rhoda Greene,Consumer,United States,San Francisco,California,94110,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,1336.829,13,0.15,31.45479999999995,2017,December,12
414,CA-2017-117457,2017-12-08,2017-12-12,Standard Class,KH-16510,Lila Mcintyre,Consumer,United States,San Francisco,California,94110,West,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,113.56800000000001,2,0.2,-18.454800000000013,2017,December,12
415,CA-2017-142636,2017-11-03,2017-11-07,Standard Class,KC-16675,Ciaran Carroll,Corporate,United States,Seattle,Washington,98105,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,139.86,7,0.0,65.73419999999999,2017,November,11
416,CA-2017-142636,2017-11-03,2017-11-07,Standard Class,KC-16675,Kibo Atkinson,Corporate,United States,Seattle,Washington,98105,West,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,307.136,4,0.2,26.874400000000023,2017,November,11
417,CA-2017-122105,2017-06-24,2017-06-28,Standard Class,CJ-12010,Allen Elliott,Consumer,United States,Huntington Beach,California,92646,West,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,95.92,8,0.0,25.898399999999995,2017,June,6
418,CA-2016-148796,2016-04-14,2016-04-18,Standard Class,PB-19150,Tiger Shaffer,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,383.8,5,0.2,38.37999999999998,2016,April,4
